"service_state";"service_icons";"host";"svc_plugin_output";"perfometer"
"OK";"NOT_CSV_EXPORTABLE";"njc1ws4896n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 29.4 MiB, CPU: 0%, Process handles: 1037, Running for: 20 days 13 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws041n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 29.9 MiB, CPU: 0%, Process handles: 1020, Running for: 20 days 12 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws055n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.2 MiB, Resident memory: 30.6 MiB, CPU: 0.02%, Process handles: 1198, Running for: 20 days 14 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"SNG1WS019N01.CORP.AD.TULLIB.COM";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 33.5 MiB, CPU: 0%, Process handles: 2139, Running for: 14 days 20 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"SNG1WS020N01.CORP.AD.TULLIB.COM";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 31.0 MiB, CPU: 0%, Process handles: 1469, Running for: 8 days 2 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"SNG1WS021N01.CORP.AD.TULLIB.COM";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 33.4 MiB, CPU: 0%, Process handles: 1345, Running for: 14 days 20 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"SNG1WS022N01.CORP.AD.TULLIB.COM";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 32.5 MiB, CPU: 0%, Process handles: 1215, Running for: 15 days 1 hour";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws002n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.4 MiB, Resident memory: 29.7 MiB, CPU: 0.06%, Process handles: 841, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws003n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 20.0 MiB, Resident memory: 32.2 MiB, CPU: 0.02%, Process handles: 998, Running for: 5 hours 47 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws004n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.3 MiB, Resident memory: 30.5 MiB, CPU: 0.04%, Process handles: 900, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws006n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 20.1 MiB, Resident memory: 32.3 MiB, CPU: <0.01%, Process handles: 969, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws009n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.5 MiB, Resident memory: 29.7 MiB, CPU: 0.01%, Process handles: 886, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws010n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.7 MiB, Resident memory: 31.9 MiB, CPU: 0.01%, Process handles: 943, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws012n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.8 MiB, Resident memory: 30.4 MiB, CPU: 0.06%, Process handles: 918, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws013n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.1 MiB, Resident memory: 29.0 MiB, CPU: 0.02%, Process handles: 861, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws014n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.7 MiB, Resident memory: 30.9 MiB, CPU: 0.02%, Process handles: 936, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws015n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.8 MiB, Resident memory: 30.8 MiB, CPU: 0.02%, Process handles: 925, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws017n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.4 MiB, Resident memory: 30.6 MiB, CPU: <0.01%, Process handles: 906, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws019n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.4 MiB, Resident memory: 29.9 MiB, CPU: 0.10%, Process handles: 908, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws021n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.7 MiB, Resident memory: 31.0 MiB, CPU: <0.01%, Process handles: 918, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws022n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.7 MiB, Resident memory: 31.2 MiB, CPU: <0.01%, Process handles: 870, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws028n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.3 MiB, Resident memory: 30.4 MiB, CPU: 0.01%, Process handles: 850, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws029n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.1 MiB, Resident memory: 31.6 MiB, CPU: 0.01%, Process handles: 936, Running for: 5 hours 47 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws032n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 16.9 MiB, Resident memory: 29.5 MiB, CPU: 0.08%, Process handles: 856, Running for: 5 hours 49 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws034n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.8 MiB, Resident memory: 30.3 MiB, CPU: 0.06%, Process handles: 943, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws036n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.9 MiB, Resident memory: 30.4 MiB, CPU: 0.03%, Process handles: 948, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws037n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.6 MiB, Resident memory: 30.2 MiB, CPU: 0.03%, Process handles: 910, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws038n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.7 MiB, Resident memory: 30.2 MiB, CPU: 0.01%, Process handles: 800, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws039n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.2 MiB, Resident memory: 31.6 MiB, CPU: 0.06%, Process handles: 951, Running for: 5 hours 47 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws040n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.7 MiB, Resident memory: 30.2 MiB, CPU: 0.09%, Process handles: 921, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws042n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.6 MiB, Resident memory: 29.9 MiB, CPU: 0%, Process handles: 889, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws044n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.5 MiB, Resident memory: 30.0 MiB, CPU: 0.02%, Process handles: 914, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws045n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.6 MiB, Resident memory: 30.8 MiB, CPU: 0.06%, Process handles: 885, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws046n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.3 MiB, Resident memory: 30.5 MiB, CPU: <0.01%, Process handles: 898, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws049n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 8.78 MiB, Resident memory: 21.4 MiB, CPU: 0.01%, Process handles: 805, Running for: 5 hours 46 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws051n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.2 MiB, Resident memory: 30.6 MiB, CPU: 0.02%, Process handles: 955, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws055n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.0 MiB, Resident memory: 29.5 MiB, CPU: 0.02%, Process handles: 794, Running for: 5 hours 49 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws057n03.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.4 MiB, Resident memory: 31.5 MiB, CPU: 0.02%, Process handles: 1023, Running for: 5 hours 46 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws057n04.corp.ad.tullib.com";"Processes: 1, Virtual memory: 13.1 MiB, Resident memory: 32.3 MiB, CPU: 0.03%, Process handles: 1121, Running for: 5 hours 47 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws059n03.corp.ad.tullib.com";"Processes: 1, Virtual memory: 16.6 MiB, Resident memory: 35.4 MiB, CPU: <0.01%, Process handles: 1032, Running for: 5 hours 47 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws059n04.corp.ad.tullib.com";"Processes: 1, Virtual memory: 16.6 MiB, Resident memory: 35.4 MiB, CPU: <0.01%, Process handles: 1041, Running for: 5 hours 46 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws060n03.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.1 MiB, Resident memory: 31.0 MiB, CPU: <0.01%, Process handles: 1017, Running for: 5 hours 47 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws060n04.corp.ad.tullib.com";"Processes: 1, Virtual memory: 13.0 MiB, Resident memory: 32.2 MiB, CPU: 0.02%, Process handles: 1118, Running for: 5 hours 48 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws061n03.corp.ad.tullib.com";"Processes: 1, Virtual memory: 13.9 MiB, Resident memory: 32.4 MiB, CPU: 0.01%, Process handles: 1023, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws061n04.corp.ad.tullib.com";"Processes: 1, Virtual memory: 14.5 MiB, Resident memory: 33.5 MiB, CPU: 0.01%, Process handles: 1159, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws063n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.9 MiB, Resident memory: 31.1 MiB, CPU: <0.01%, Process handles: 919, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws064n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.0 MiB, Resident memory: 29.3 MiB, CPU: 0.03%, Process handles: 840, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws065n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.4 MiB, Resident memory: 29.8 MiB, CPU: 0.01%, Process handles: 872, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws068n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.7 MiB, Resident memory: 30.3 MiB, CPU: 0.02%, Process handles: 908, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws071n03.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.7 MiB, Resident memory: 31.6 MiB, CPU: 0.03%, Process handles: 1008, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws071n04.corp.ad.tullib.com";"Processes: 1, Virtual memory: 14.4 MiB, Resident memory: 35.5 MiB, CPU: 0.07%, Process handles: 1157, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws072n03.corp.ad.tullib.com";"Processes: 1, Virtual memory: 16.9 MiB, Resident memory: 35.7 MiB, CPU: 0.03%, Process handles: 1148, Running for: 6 days 0 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws072n04.corp.ad.tullib.com";"Processes: 1, Virtual memory: 16.3 MiB, Resident memory: 34.3 MiB, CPU: 0.02%, Process handles: 2328, Running for: 6 days 0 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws073n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.5 MiB, Resident memory: 31.2 MiB, CPU: 0.02%, Process handles: 937, Running for: 5 hours 50 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws074n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.5 MiB, Resident memory: 30.1 MiB, CPU: 0.03%, Process handles: 904, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws075n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.5 MiB, Resident memory: 29.8 MiB, CPU: <0.01%, Process handles: 857, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws076n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.0 MiB, Resident memory: 31.4 MiB, CPU: 0.03%, Process handles: 1164, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws077n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.4 MiB, Resident memory: 30.1 MiB, CPU: 0.02%, Process handles: 938, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws078n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.5 MiB, Resident memory: 29.8 MiB, CPU: 0.01%, Process handles: 880, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws080n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.0 MiB, Resident memory: 29.4 MiB, CPU: 0.05%, Process handles: 863, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws081n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 13.9 MiB, Resident memory: 33.1 MiB, CPU: <0.01%, Process handles: 1162, Running for: 5 hours 48 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws082n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.8 MiB, Resident memory: 29.7 MiB, CPU: 0.04%, Process handles: 844, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws083n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.5 MiB, Resident memory: 30.6 MiB, CPU: 0%, Process handles: 851, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws084n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.5 MiB, Resident memory: 30.6 MiB, CPU: 0%, Process handles: 866, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws085n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.2 MiB, Resident memory: 29.7 MiB, CPU: 0%, Process handles: 882, Running for: 5 hours 49 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws088n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.3 MiB, Resident memory: 31.5 MiB, CPU: 0%, Process handles: 1196, Running for: 5 hours 48 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws092n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 11.6 MiB, Resident memory: 30.5 MiB, CPU: 0%, Process handles: 1068, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws094n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 11.6 MiB, Resident memory: 30.5 MiB, CPU: 0%, Process handles: 1059, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws097n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 11.6 MiB, Resident memory: 30.6 MiB, CPU: 0.11%, Process handles: 1073, Running for: 5 hours 48 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws098n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.1 MiB, Resident memory: 32.5 MiB, CPU: 0%, Process handles: 1146, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws100n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 11.8 MiB, Resident memory: 32.8 MiB, CPU: 0.02%, Process handles: 1166, Running for: 5 hours 54 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws0101n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.4 MiB, Resident memory: 33.0 MiB, CPU: 0%, Process handles: 1029, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws0102n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.3 MiB, Resident memory: 33.2 MiB, CPU: <0.01%, Process handles: 1223, Running for: 5 hours 48 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws104n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.2 MiB, Resident memory: 32.9 MiB, CPU: 0%, Process handles: 1126, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws107n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.3 MiB, Resident memory: 33.1 MiB, CPU: 0%, Process handles: 1174, Running for: 5 hours 49 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws0238n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.3 MiB, Resident memory: 30.7 MiB, CPU: 0.07%, Process handles: 934, Running for: 5 hours 47 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws0252n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.3 MiB, Resident memory: 29.8 MiB, CPU: 0.10%, Process handles: 933, Running for: 5 hours 48 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws9649.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.4 MiB, Resident memory: 31.7 MiB, CPU: 0.05%, Process handles: 858, Running for: 4 hours 17 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn2ws9650.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.4 MiB, Resident memory: 31.7 MiB, CPU: 0.07%, Process handles: 868, Running for: 4 hours 16 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"tbd2ws001n02.ad.tradeblade.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 30.3 MiB, CPU: 0.05%, Process handles: 940, Running for: 5 hours 48 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"syd1ws003n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 13.0 MiB, Resident memory: 29.0 MiB, CPU: 0%, Process handles: 1225, Running for: 15 days 0 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"hk1pbtrdsql01.lnholdings.com";"Processes: 1, Virtual memory: 17.3 MiB, Resident memory: 34.9 MiB, CPU: 0%, Process handles: 1197, Running for: 15 days 3 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"hk1pbtrdsql02.lnholdings.com";"Processes: 1, Virtual memory: 21.3 MiB, Resident memory: 38.7 MiB, CPU: <0.01%, Process handles: 2698, Running for: 15 days 3 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"hkgpotlsql02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.7 MiB, Resident memory: 30.9 MiB, CPU: 0.16%, Process handles: 1108, Running for: 14 days 9 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"kul1ws001n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 33.6 MiB, CPU: 0.03%, Process handles: 2652, Running for: 14 days 19 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"kul1ws001n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 28.1 MiB, CPU: 0%, Process handles: 1009, Running for: 14 days 9 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"seo1ws001n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 16.1 MiB, Resident memory: 31.5 MiB, CPU: 0.02%, Process handles: 2081, Running for: 14 days 9 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"seo1ws001n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 13.9 MiB, Resident memory: 30.5 MiB, CPU: 0.02%, Process handles: 1201, Running for: 14 days 23 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"sng2ws005n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.7 MiB, Resident memory: 31.3 MiB, CPU: 0%, Process handles: 1095, Running for: 7 days 18 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"sng2ws006n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.8 MiB, Resident memory: 30.0 MiB, CPU: 0%, Process handles: 1138, Running for: 7 days 18 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"sng2ws0013.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.9 MiB, Resident memory: 28.4 MiB, CPU: 0%, Process handles: 987, Running for: 7 days 18 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"SNG2WS015N02.CORP.AD.TULLIB.COM";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 31.4 MiB, CPU: 0%, Process handles: 1095, Running for: 14 days 20 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"SNG2WS016N02.CORP.AD.TULLIB.COM";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 31.2 MiB, CPU: 0%, Process handles: 1185, Running for: 14 days 20 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"SNG2WS017N02.CORP.AD.TULLIB.COM";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 31.2 MiB, CPU: 0%, Process handles: 1114, Running for: 14 days 20 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"SNG2WS018N02.CORP.AD.TULLIB.COM";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 31.3 MiB, CPU: 0%, Process handles: 1698, Running for: 14 days 20 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"euw1ws007n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 20.2 MiB, Resident memory: 31.1 MiB, CPU: 0.03%, Process handles: 1191, Running for: 14 days 6 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws002n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.1 MiB, Resident memory: 30.5 MiB, CPU: 0.08%, Process handles: 941, Running for: 14 days 11 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws003n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 20.2 MiB, Resident memory: 32.9 MiB, CPU: 0.06%, Process handles: 1038, Running for: 5 hours 48 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws004n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.8 MiB, Resident memory: 31.4 MiB, CPU: 0.07%, Process handles: 1002, Running for: 14 days 2 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws006n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.8 MiB, Resident memory: 31.8 MiB, CPU: <0.01%, Process handles: 916, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws009n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.9 MiB, Resident memory: 30.6 MiB, CPU: 0.05%, Process handles: 1002, Running for: 7 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws010n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 21.7 MiB, Resident memory: 32.8 MiB, CPU: 0.01%, Process handles: 985, Running for: 14 days 2 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws012n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.7 MiB, Resident memory: 30.1 MiB, CPU: 0.04%, Process handles: 890, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws013n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.9 MiB, Resident memory: 30.0 MiB, CPU: 0.33%, Process handles: 999, Running for: 14 days 14 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws014n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.9 MiB, Resident memory: 30.7 MiB, CPU: 0.02%, Process handles: 910, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws015n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.2 MiB, Resident memory: 31.4 MiB, CPU: 0%, Process handles: 910, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws017n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 21.5 MiB, Resident memory: 32.7 MiB, CPU: <0.01%, Process handles: 981, Running for: 14 days 15 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws019n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.3 MiB, Resident memory: 29.7 MiB, CPU: 0.04%, Process handles: 873, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws021n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.8 MiB, Resident memory: 32.3 MiB, CPU: 0.01%, Process handles: 1334, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws022n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 22.1 MiB, Resident memory: 34.0 MiB, CPU: 0.02%, Process handles: 1071, Running for: 14 days 3 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws028n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.2 MiB, Resident memory: 30.5 MiB, CPU: 0.02%, Process handles: 973, Running for: 14 days 10 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws029n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.3 MiB, Resident memory: 31.8 MiB, CPU: 0.04%, Process handles: 1010, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws032n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.5 MiB, Resident memory: 30.0 MiB, CPU: 0.16%, Process handles: 901, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws034n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.5 MiB, Resident memory: 30.1 MiB, CPU: 0.02%, Process handles: 945, Running for: 14 days 3 hours";"1 "
